id,lng,lat,GS exposure
23603,121.4436039,31.26981306,0.177040799
23604,121.4431784,31.26952192,0.191377613
23605,121.4427443,31.26922731,0.203986111
23606,121.4422979,31.26895183,0.193649326
23607,121.4418535,31.26867267,0.196388021
23608,121.4414206,31.26837594,0.161592882
23609,121.4409649,31.26811504,0.117821181
23610,121.4405317,31.26781877,0.111688397
23611,121.4400873,31.26753978,0.104789935
23612,121.4450584,31.27137109,0.065840233
23613,121.4447343,31.2717845,0.076446181
23614,121.4457236,31.27056158,0.00225
23615,121.4460066,31.27011905,0.001271701
23616,121.4493449,31.26828945,0.309875
23617,121.4498321,31.26848262,0.293318577
23618,121.4503172,31.26867835,0.319294271
23619,121.4507978,31.26888435,0.300127604
23620,121.4512811,31.26907504,0.195804688
23621,121.4517644,31.26927408,0.236249132
23622,121.4522437,31.26948454,0.232631076
23623,121.4527435,31.26963298,0.210760416
23624,121.4491107,31.26764384,0.271569444
23625,121.4494163,31.26721711,0.076550347
23626,121.4496985,31.26677506,0.160803819
23627,121.4499846,31.26633469,0.185519965
23628,121.4502704,31.26589717,0.224357639
23629,121.4505472,31.2654554,0.212341146
23630,121.4467112,31.2696736,0.139927083
23631,121.4472371,31.26967802,0.127623264
23632,121.4477545,31.26976967,0.194114584
23633,121.4482793,31.26979628,0.149887152
23634,121.4488028,31.26983322,0.199957465
23635,121.4493254,31.26987975,0.218353298
23636,121.4498513,31.26987693,0.2510825
23637,121.4503627,31.26977754,0.295652778
23638,121.4508887,31.26977754,0.191059896
23639,121.4514147,31.26977754,0.226868924
23640,121.4519317,31.26983724,0.251867188
23641,121.4524522,31.26987793,0.230229166
23642,121.4464972,31.26925255,0.065276057
23643,121.4465896,31.26874552,0.272123264
23644,121.4463872,31.26826239,0.3014375
23645,121.4462541,31.2677589,0.145594618
23646,121.4463576,31.26724551,0.064203125
23647,121.4483837,31.26786816,0.209100694
23648,121.4478969,31.26767297,0.19453125
23649,121.4474043,31.26750176,0.201878475
23650,121.4469291,31.26728503,0.200380208
23651,121.4464192,31.26716441,0.030152778
23652,121.4538884,31.26904426,0.067008681
23653,121.4541471,31.26849757,0.11201302
23654,121.454348,31.2680118,0.002228299
23655,121.454521,31.26751507,0.000490452
23656,121.4536294,31.27044376,0.040724826
23658,121.4524507,31.27080963,0.071672743
23659,121.452684,31.2708927,0.081159723
23660,121.4520425,31.2714218,0.11660069
23661,121.4522758,31.27150487,0.067788194
23664,121.4528156,31.27196593,0.136750868
23665,121.4531535,31.27171214,0.198549479
23671,121.4548866,31.27106126,0.22728125
23672,121.4553582,31.27129348,0.253075521
23673,121.4551416,31.27078263,0.298080729
23674,121.4556117,31.27101829,0.266940973
23675,121.4549992,31.27014338,0.276142361
23676,121.4553188,31.26973776,0.200039931
23677,121.4558024,31.2695543,0.144929688
23678,121.4561743,31.26918391,0.200180585
23679,121.4565182,31.26878838,0.26937934
23680,121.4568547,31.26838642,0.351146702
23681,121.4542076,31.27030876,0.080699652
23682,121.4537071,31.27016425,0.034209192
23686,121.4589655,31.26918599,0.101087674
23687,121.4595013,31.26828355,0.146138889
23688,121.4597508,31.26782088,0.22725434
23689,121.4599693,31.26734333,0.093935764
23690,121.4597079,31.26893259,0.228943576
23691,121.4601709,31.26917458,0.368033854
23692,121.4606844,31.26928345,0.266986979
23693,121.4611902,31.26941794,0.177878473
23694,121.461691,31.26957145,0.307279543
23695,121.4621983,31.26970281,0.347037327
23696,121.4565628,31.26787083,0.266644966
23697,121.4560966,31.26763898,0.238692708
23698,121.4556515,31.26736584,0.123557292
23699,121.4551577,31.26718766,0.204329876
23700,121.4578517,31.26858707,0.306803819
23701,121.4582878,31.26887917,0.179111979
23702,121.4586937,31.26920876,0.11965625
23703,121.458189,31.26816928,0.430953993
23704,121.4586574,31.26840718,0.200628472
23705,121.4591205,31.26865371,0.135669271
23706,121.4579892,31.2675387,0.243471354
23707,121.4582743,31.26709728,0.29735243
23708,121.4593228,31.26956435,0.243153646
23709,121.4597562,31.26985265,0.210045139
23710,121.4602052,31.27011041,0.212631076
23711,121.4606298,31.27040865,0.125556423
23712,121.4610742,31.27068215,0.267602431
23713,121.4615387,31.27091649,0.225377605
23714,121.455915,31.27153075,0.288194449
23715,121.4623976,31.26825141,0.092802952
23716,121.4619183,31.2680449,0.101342014
23717,121.4614386,31.26783971,0.154255209
23718,121.4609538,31.26763869,0.131315104
23719,121.4604713,31.26743241,0.098745614
23720,121.4627108,31.26894075,0.145447031
23721,121.4624856,31.2694156,0.121418403
23722,121.4629088,31.26835953,0.087693586
23723,121.4632749,31.26738208,0.07758941
23724,121.4652705,31.26864732,0.004186632
23725,121.4647634,31.26853351,0.034958334
23726,121.4642873,31.26831328,0.015324653
23727,121.4638106,31.26809453,0.031927083
23728,121.4633267,31.26790175,0.01307118
23729,121.465402,31.26934719,0.213291685
23730,121.466127,31.26861602,0.136173611
23731,121.4665003,31.26824574,0.132592014
23732,121.4620156,31.27059897,0.13380816
23733,121.4622876,31.27015749,0.149795139
23734,121.4629496,31.27181836,0.129738729
23735,121.4625176,31.27152026,0.190943576
23736,121.4620756,31.27123675,0.008105903
23737,121.4640575,31.27109753,0.25421441
23738,121.4637648,31.27153313,0.09538368
23739,121.4634838,31.27197649,0.093806424
23740,121.4646773,31.27027641,0.233065132
23741,121.4649641,31.26983681,0.237000868
23742,121.4638752,31.27040017,0.057351562
23743,121.4633978,31.27018877,0.1234549
23744,121.4629187,31.26997651,0.14350868
23745,121.4624365,31.26976765,0.202740451
23746,121.4655743,31.26979469,0.325531239
23747,121.4660394,31.2700326,0.299570313
23748,121.4664886,31.27030033,0.290855903
23749,121.4668979,31.27062168,0.342368056
23750,121.4661338,31.26924165,0.104146701
23751,121.4665536,31.2695551,0.211434896
23752,121.4669397,31.26990887,0.228860292
23753,121.4673698,31.27020889,0.287416667
23754,121.4705929,31.2691729,0.131809917
23755,121.4702025,31.26882515,0.136464372
23756,121.4702557,31.26837427,0.0009375
23757,121.4706549,31.2680449,0.055219618
23758,121.4710803,31.26774752,0.147892361
23759,121.4714262,31.26939435,0.176497396
23760,121.4719077,31.26918722,0.223797743
23761,121.472396,31.2689971,0.260376736
23762,121.4664866,31.26757134,0.019335069
23763,121.4661164,31.26719776,0.023789901
23764,121.4657379,31.2668326,0.080121529
23765,121.4695565,31.26824122,0.141460053
23766,121.4691403,31.26792122,0.234220486
23767,121.4687367,31.267585,0.083428831
23768,121.468319,31.26726745,0.181251737
23769,121.4679035,31.26694522,0.237668403
23770,121.4672401,31.26761377,0.217854166
23771,121.4676086,31.26724006,0.298476562
23772,121.4680294,31.26919297,0.094526042
23773,121.4676581,31.26882098,0.149660591
23774,121.4672976,31.26843804,0.199047743
23775,121.466937,31.2680551,0.136153646
23776,121.468958,31.26944753,0.012664954
23777,121.469362,31.26912885,0.183453125
23778,121.4697503,31.26877631,0.068711805
23779,121.4690323,31.26994437,0.053078126
23780,121.4686011,31.26964374,0.069785591
23781,121.4700075,31.27005669,0.050067708
23782,121.4705149,31.26994009,0.204528624
23783,121.4709092,31.2695942,0.289614584
23784,121.4704422,31.27112113,0.005256944
23785,121.4700683,31.27075113,0.001505209
23786,121.4696945,31.27038112,0.083260417
23787,121.4711714,31.27187853,0.173563368
23788,121.4715021,31.27228753,0.180256945
23789,121.4713264,31.27137118,0.032152779
23790,121.4718117,31.27117156,0.219307309
23791,121.4712697,31.26997327,0.117513889
23792,121.4715276,31.27042874,0.256836806
23793,121.4717745,31.2708887,0.184852431
23794,121.4672901,31.27096783,0.213324653
23795,121.4676372,31.2713606,0.282054688
23796,121.4669972,31.27055401,0.434715278
23797,121.4677848,31.26986503,0.339833333
23798,121.4682205,31.26958538,0.138180555
23799,121.4680678,31.27059025,0.233279514
23800,121.4676138,31.27032533,0.304790799
23801,121.4688172,31.27060214,0.055270833
23802,121.4692571,31.27031546,0.038421875
23803,121.4753801,31.26711177,0.044563368
23804,121.475377,31.2665858,0.0666875
23805,121.4753739,31.26605984,0.124954861
23806,121.475334,31.26553581,0.104820313
23807,121.4757399,31.26873837,0.315493056
23808,121.4757379,31.2682124,0.344338542
23809,121.4754811,31.26869019,0.227777778
23810,121.4754811,31.26816421,0.217468749
23811,121.4733548,31.26856776,0.101639758
23812,121.4728676,31.26875844,0.216440104
23813,121.4742996,31.2681303,0.173162326
23814,121.47474,31.26784391,0.12600434
23815,121.4754688,31.26925397,0.22714757
23816,121.4755977,31.26926194,0.22714757
23817,121.4762122,31.26752607,0.082072917
23818,121.4752926,31.27108827,0.257126735
23819,121.4753611,31.27056698,0.121124132
23820,121.4754493,31.27004846,0.185427951
23821,121.4750362,31.27158169,0.136137153
23822,121.475805,31.27151638,0.69095052
23823,121.4746242,31.27188625,0.040474827
23824,121.4752738,31.27176425,0.137962671
23825,121.4751896,31.27228872,0.061648438
23826,121.4724419,31.27241279,0.21267014
23827,121.471944,31.27257386,0.094113716
23828,121.4734096,31.27201589,0.227185764
23829,121.4739038,31.27184077,0.17375434
23830,121.4743528,31.26967255,0.118671875
23831,121.4742484,31.26916988,0.086943576
23832,121.474022,31.26869917,0.013546007
23833,121.4744399,31.27063499,0.198356771
23834,121.4745152,31.2711514,0.066487847
23835,121.4736941,31.27030472,0.277088541
23836,121.4731824,31.27042004,0.178944445
23837,121.4726994,31.2706206,0.252493923
23838,121.4722281,31.27084521,0.247137144
23839,121.4760685,31.27106931,0.318744792
23840,121.4765363,31.27083523,0.260941841
23841,121.4770086,31.27061086,0.269900174
23842,121.479555,31.26959939,0.218398437
23843,121.4794671,31.26908161,0.355151042
23844,121.4793625,31.26856723,0.371952257
23845,121.479244,31.26805625,0.342297741
23846,121.4791421,31.26754306,0.231698785
23847,121.4790157,31.26703768,0.149514757
23848,121.4805272,31.26920058,0.219171888
23849,121.4804313,31.26868771,0.158405382
23850,121.4803373,31.26817573,0.156202257
23851,121.4802769,31.26765573,0.210661458
23852,121.4810753,31.26972645,0.174896701
23853,121.4816013,31.26972692,0.132578993
23854,121.4779838,31.26908991,0.241652777
23855,121.4779175,31.26856858,0.2652066
23856,121.477787,31.26805996,0.258184895
23857,121.4775858,31.26757996,0.187231771
23858,121.4800594,31.27018551,0.196401042
23859,121.4772286,31.27003997,0.105305556
23860,121.4772441,31.26951672,0.034414931
23861,121.4772119,31.2689985,0.02221007
23862,121.4771126,31.26848437,0.083661458
23863,121.4769625,31.26799408,0.010162326
23864,121.4766628,31.2675641,0.0000373
23865,121.4779143,31.26976792,0.20055816
23866,121.4780416,31.26972679,0.232627604
23867,121.4786876,31.27013125,0.327511285
23868,121.4792104,31.27008288,0.251873263
23870,121.4781991,31.2706562,0.178971354
23871,121.4823159,31.26928474,0.049424479
23872,121.482525,31.26880254,0.05965625
23873,121.4827182,31.26831381,0.000638021
23874,121.4829334,31.26783512,0.003484375
23875,121.4831639,31.26998977,0.055380208
23876,121.4826543,31.26986056,0.093217014
23877,121.4821372,31.26976646,0.107510398
23878,121.4837979,31.26962966,0.215896679
23879,121.4841972,31.26775784,0.076132813
23880,121.4837271,31.26752206,0.019934028
23881,121.4832298,31.26736294,0.007227438
23882,121.4843705,31.2684447,0.142502604
23883,121.4840923,31.26888915,0.089648437
23884,121.4848949,31.26754013,0.116408854
23885,121.4851663,31.26709241,0.134513889
23886,121.4853719,31.26661003,0.147126737
23887,121.4844979,31.26917375,0.271867187
23888,121.4850212,31.26921647,0.256236111
23889,121.4855434,31.26917674,0.155506944
23890,121.4860527,31.2690463,0.253475695
23891,121.4865626,31.26891823,0.254270833
23892,121.4870736,31.26879461,0.303500868
23893,121.4875837,31.26866683,0.22965625
23894,121.4893153,31.26926234,0.03540625
23895,121.4896204,31.26883996,0.02913021
23896,121.4896646,31.26833307,0.026083333
23897,121.489532,31.26782633,0.035088546
23898,121.489653,31.26735015,0.005159722
23899,121.490071,31.26703405,0.028930556
23900,121.4905474,31.26682116,0.044796057
23901,121.4912794,31.26764601,0.036924479
23902,121.4911176,31.26714753,0.246390625
23903,121.4918036,31.26802964,0.127936616
23904,121.4923139,31.26791635,0.24084809
23905,121.4928109,31.26776823,0.207388021
23906,121.4933222,31.2676493,0.178038194
23907,121.4938297,31.26751632,0.178854167
23908,121.488266,31.26898793,0.145257812
23909,121.4886692,31.26932479,0.103172743
23910,121.4875494,31.26821817,0.195328126
23911,121.4872303,31.26780151,0.181474826
23912,121.4869386,31.26736492,0.165825521
23913,121.4867143,31.26688995,0.12869618
23914,121.4865013,31.26640978,0.16604427
23915,121.4894569,31.26994265,0.15987066
23916,121.4890043,31.26967628,0.098448784
23917,121.4902689,31.2698644,0.025334202
23918,121.4906135,31.26946729,0.03199132
23919,121.4909226,31.26904203,0.124360243
23920,121.4913409,31.26909789,0.139984375
23921,121.491492,31.26960119,0.067838542
23922,121.4916487,31.27010023,0.201350695
23923,121.4902487,31.27061873,0.16627257
23924,121.4906413,31.2709677,0.127506076
23925,121.4910078,31.27134465,0.088025173
23926,121.4914045,31.27169002,0.074554687
23927,121.4917901,31.27204774,0.107243055
23928,121.4944848,31.26904437,0.301296875
23929,121.4942856,31.26855802,0.249491319
23930,121.4941061,31.26806506,0.179936632
23931,121.4939343,31.26757243,0.153464409
23932,121.4962296,31.26860818,0.231235244
23933,121.4960118,31.26813557,0.151787327
23934,121.495776,31.26766595,0.208880208
23935,121.4955799,31.26718084,0.117576389
23936,121.4958943,31.26925164,0.001835938
23937,121.4953848,31.26936853,0.06994184
23938,121.494875,31.26948215,0.131912326
23939,121.4969049,31.26897122,0.081242188
23940,121.4974132,31.26884357,0.08195224
23941,121.4979114,31.26868732,0.030668403
23942,121.4984164,31.26856078,0.141125
23943,121.4922364,31.270278,0.282682292
23944,121.4927412,31.27013143,0.172561632
23945,121.4932447,31.26998025,0.174289059
23946,121.493748,31.26982902,0.190618055
23947,121.4942519,31.26967912,0.187231771
23948,121.4922177,31.27177506,0.005587673
23949,121.4920855,31.27127102,0.006938368
23950,121.4918851,31.27078582,0.097545121
23951,121.4948643,31.27163012,0.205774306
23952,121.4943658,31.27178913,0.231572917
23953,121.4938577,31.27191896,0.283085937
23954,121.4933462,31.27203352,0.122605063
23955,121.4928332,31.27214826,0.044750868
23956,121.4923161,31.27224087,0.066217014
23957,121.4952132,31.27097314,0.23245573
23958,121.4950084,31.27048903,0.252578125
23959,121.4948285,31.26999487,0.237528646
23960,121.4958827,31.27138714,0.171914913
23961,121.496385,31.27124564,0.202844619
23962,121.4968952,31.27111968,0.180230084
23963,121.4966085,31.26958626,0.093823785
23964,121.4968207,31.27006701,0.107629341
23965,121.4970434,31.27053872,0.135841147
23966,121.4972053,31.27103781,0.157098136
23967,121.5004448,31.26851419,0.09297309
23970,121.4994292,31.26971342,0.270519966
23971,121.501192,31.26829597,0.140452257
23972,121.5016646,31.26852355,0.221017362
23973,121.5002515,31.26782759,0.196961806
23974,121.4997822,31.26759148,0.160060764
23975,121.4992843,31.26744286,0.205739579
23976,121.4987965,31.2672526,0.185973091
23977,121.4989567,31.26902887,0.099597249
23978,121.4991227,31.26952705,0.23228993
23979,121.498637,31.26802968,0.210726562
23980,121.4984653,31.26753671,0.284545139
23981,121.4992697,31.27005143,0.129715274
23982,121.4998822,31.2704568,0.198376736
23983,121.5004074,31.27043979,0.325677952
23984,121.5009305,31.27048606,0.293333333
23985,121.5014534,31.27052457,0.140532986
23986,121.5019689,31.27061218,0.055697049
23987,121.4977033,31.27089728,0.3879375
23988,121.4982132,31.27078741,0.255289063
23989,121.4987191,31.27065607,0.359299478
23990,121.4992345,31.27058463,0.233724827
23991,121.5019994,31.2683677,0.342745659
23992,121.5019625,31.26834253,0.342745659
23993,121.5022909,31.2674049,0.388997396
23994,121.5025251,31.26693432,0.265354167
23995,121.5051144,31.2676405,0.336927083
23996,121.5020053,31.27009446,0.061138021
23997,121.5019649,31.26957004,0.325817708
23998,121.5019648,31.26904407,0.298730903
23999,121.5019647,31.26851809,0.35718316
24000,121.5020925,31.27199509,0.087223958
24001,121.5020637,31.27147035,0.279269965
24002,121.5020527,31.27094449,0.144605035
24003,121.5025485,31.27049025,0.190079038
24004,121.5030744,31.27049024,0.240865452
24005,121.5036004,31.27049023,0.309674498
24006,121.5041264,31.27049022,0.386556423
24007,121.5046524,31.27049021,0.246715278
24008,121.5051783,31.2704902,0.138216146
24009,121.5057043,31.27049019,0.216604167
24010,121.5062303,31.27049168,0.25560243
24011,121.5067481,31.27057441,0.196380209
24012,121.5108094,31.26821383,0.203162327
24013,121.5104357,31.26784366,0.323195313
24014,121.5100553,31.26748057,0.108399306
24015,121.511575,31.26892939,0.241601562
24016,121.5119537,31.26929433,0.093032118
24017,121.5117361,31.26861371,0.081221354
24018,121.5122106,31.26881399,0.085328125
24019,121.5088159,31.26853453,0.19061632
24020,121.5091862,31.26816105,0.21537066
24021,121.5095306,31.26776571,0.263736111
24022,121.5099236,31.26742152,0.1065
24023,121.5079732,31.26867358,0.24684809
24024,121.5075029,31.2684392,0.245128472
24025,121.507003,31.26829121,0.20507378
24026,121.5065159,31.26809832,0.224288195
24027,121.5060107,31.26795567,0.291826389
24028,121.5055192,31.26781324,0.423858507
24029,121.508773,31.26909225,0.009895833
24030,121.5107677,31.27175821,0.17246875
24031,121.5109346,31.27048721,0.009359375
24032,121.5105018,31.27019985,0.103543403
24033,121.5100611,31.26992241,0.137493055
24034,121.509625,31.26963158,0.198927083
24035,121.5115768,31.2704232,0.10056684
24036,121.5118321,31.26996657,0.113193583
24037,121.5119734,31.26946283,0.056921007
24038,121.508427,31.27088122,0.073965278
24039,121.5089351,31.27099347,0.136517361
24040,121.5093857,31.27126364,0.275906268
24041,121.5098537,31.27150323,0.29906594
24042,121.5103238,31.27173918,0.30989757
24043,121.5083167,31.27040956,0.013340278
24044,121.5086894,31.27004048,0.049736979
24045,121.5090391,31.2696521,0.008934028
24046,121.5073994,31.27066986,0.214938364
24047,121.5119889,31.26931673,0.0614375
24048,121.5126645,31.26851487,0.269440973
24049,121.5130201,31.26812963,0.291954861
24050,121.513365,31.26773359,0.213014757
24051,121.5155407,31.26831075,0.385043403
24052,121.5158174,31.26786933,0.429931377
24053,121.5148966,31.26841562,0.36527691
24054,121.5144543,31.26813891,0.316246528
24055,121.5140238,31.26784649,0.354153646
24056,121.5135893,31.26755622,0.237322917
24057,121.5157557,31.26895109,0.391011285
24058,121.5163961,31.26940827,0.427114587
24059,121.5171341,31.26929505,0.300306424
24060,121.5174598,31.26888253,0.328071181
24061,121.5178142,31.26849563,0.134473091
24066,121.5155141,31.26946372,0.433540799
24067,121.516023,31.26933951,0.399698785
24068,121.5140673,31.27126596,0.021835938
24069,121.5136623,31.27093041,0.021532118
24070,121.5132738,31.2705766,0.021516494
24071,121.5128985,31.27020802,0.013195288
24072,121.51251,31.26985355,0.011620659
24073,121.5121375,31.26948265,0.021126736
24074,121.5154331,31.27221292,0.036322049
24075,121.514974,31.27195851,0.028113715
24076,121.5165688,31.27029407,0.237665783
24077,121.5167726,31.26980934,0.167790799
24078,121.5161601,31.27125327,0.23246007
24079,121.5160001,31.27175429,0.207586806
24080,121.5158946,31.27226859,0.095229166
24081,121.5202977,31.26894057,0.249234375
24082,121.5205845,31.26850149,0.185037327
24083,121.5208719,31.26806262,0.232542536
24084,121.5211664,31.26762943,0.180048611
24085,121.5174899,31.26812892,0.236243056
24086,121.5170195,31.26789357,0.188587674
24087,121.5165492,31.26765821,0.309977431
24088,121.5184447,31.26855909,0.329289063
24089,121.5189171,31.26878974,0.230611112
24090,121.5193878,31.26902443,0.192748264
24091,121.5198586,31.26925857,0.136458334
24092,121.5182973,31.26799544,0.058791666
24093,121.5186628,31.26761939,0.04714666
24094,121.5190364,31.26725075,0.024651042
24095,121.5193498,31.26683721,0.015323768
24096,121.520683,31.27203558,0.294113716
24097,121.5219864,31.2704323,0.173265614
24098,121.5224794,31.27059288,0.009016493
24099,121.5229815,31.2707155,0.013104167
24100,121.5234442,31.27096369,0.10035329
24101,121.5211034,31.26988113,0.160603298
24102,121.5206314,31.26964966,0.05875868
24103,121.5201637,31.26940943,0.031144966
24104,121.521843,31.26977461,0.220068577
24105,121.5221408,31.26934628,0.184521701
24106,121.5224835,31.26894829,0.305722222
24107,121.5227807,31.26851616,0.344895833
24108,121.5211924,31.27059684,0.337322917
24109,121.5208746,31.27101243,0.257828993
24110,121.5205358,31.27141361,0.257814237
24111,121.5220102,31.27150684,0.0000148
24112,121.522479,31.27174434,0.01838368
24113,121.5229678,31.27191893,0.033684896
24114,121.52346,31.27208196,0.117605903
24115,121.5239403,31.27229404,0.202901072
24116,121.5244187,31.27238469,0.341090277
24117,121.5247547,31.27198205,0.271323785
24118,121.5250337,31.27153829,0.26392448
24119,121.5253099,31.27109252,0.012905382
24120,121.5224771,31.26797134,0.1935625
24121,121.5220112,31.26773613,0.121864583
24122,121.5215303,31.26752927,0.119832465
24123,121.5232968,31.26785927,0.25343833
24124,121.5235458,31.26739939,0.349540799
24125,121.523793,31.26693935,0.297026894
24126,121.5264928,31.26923323,0.23917014
24127,121.5268308,31.26883146,0.290630208
24128,121.5271206,31.26839551,0.218341146
24129,121.5257297,31.26946468,0.149180556
24130,121.5252501,31.26925285,0.064644097
24131,121.5247805,31.26901612,0.126446181
24132,121.5242877,31.26884322,0.146455729
24133,121.5238269,31.26859193,0.025128472
24134,121.5233409,31.26839576,0.050489583
24135,121.5249911,31.27058592,0.099514757
24139,121.5259424,31.27097909,0.127077257
24140,121.5264286,31.2711727,0.070949652
24141,121.5269258,31.27132557,0.192572048
24142,121.5273998,31.27155086,0.053671007
24143,121.5278686,31.27178806,0.016318576
24144,121.528323,31.27204802,0.055092013
24145,121.5257604,31.27042341,0.170638021
24146,121.5260233,31.26997075,0.191761285
24147,121.5266336,31.26998721,0.038846352
24148,121.5270761,31.27026949,0.170763021
24149,121.5275451,31.27049263,0.154468751
24150,121.5280244,31.27069927,0.194258681
24151,121.5284955,31.2709246,0.156128472
24152,121.5289957,31.27108026,0.044897569
24153,121.5313003,31.26814555,0.025889752
24154,121.5305085,31.26769158,0.034159722
24155,121.5300605,31.26741659,0.043560764
24156,121.5318847,31.26742985,0.002459988
24157,121.53219,31.26700164,0.000622396
24158,121.5322099,31.26858397,0.037271701
24159,121.5326497,31.26887231,0.186534722
24160,121.533086,31.26916611,0.445362847
24161,121.5335222,31.26945991,0.336259549
24162,121.5339455,31.26977179,0.245509548
24163,121.5343598,31.27009544,0.241743056
24164,121.5282054,31.26835566,0.127091146
24165,121.5277069,31.26819172,0.12130382
24166,121.5273655,31.2679473,0.203398437
24167,121.5277112,31.26755289,0.073444444
24168,121.5280262,31.26714078,0.143730035
24169,121.5283709,31.26674578,0.104024306
24170,121.5291942,31.26868289,0.021407118
24171,121.529058,31.26807672,0.037953125
24172,121.5293554,31.26764874,0.072586804
24173,121.5296681,31.26722764,0.044727431
24174,121.5319984,31.27214194,0.34176389
24175,121.5324504,31.27219868,0.117039048
24176,121.5317044,31.27250705,0.056922743
24177,121.5315175,31.27177024,0.334613716
24178,121.531047,31.27153828,0.064854167
24184,121.5294322,31.27071577,0.008322921
24185,121.5297414,31.27029033,0.005270805
24186,121.530063,31.26987429,0.179974826
24187,121.5303943,31.26946584,0.00046441
24188,121.530697,31.26903633,0.198414063
24189,121.5309861,31.26859696,0.043473958
24190,121.5312861,31.26816558,0.002750868
24191,121.5295216,31.27139194,0.058946196
24192,121.5299932,31.27162411,0.04419184
24193,121.5304639,31.27185779,0.078018201
24194,121.5309045,31.27213809,0.077763889
24195,121.5288066,31.27155468,0.000374132
24196,121.5285241,31.27199827,0.001676215
24197,121.5334402,31.26787839,0.247000868
24198,121.5330321,31.26754887,0.256447917
24199,121.5326142,31.26723036,0.251756077
24200,121.5348293,31.26902587,0.078980035
24201,121.5347249,31.26972186,0.173806386
24202,121.535824,31.26878598,0.236881945
24203,121.5354244,31.26912236,0.254904514
24204,121.5357798,31.26809049,0.208237848
24205,121.5353648,31.26776843,0.148750868
24206,121.5349858,31.26740382,0.138026015
24207,121.5345948,31.26705385,0.132426215
24208,121.5342112,31.26669541,0.331932291
24209,121.5338524,31.26631474,0.225158854
24210,121.5334525,31.26598197,0.171356806
24211,121.5365475,31.26880193,0.240168403
24212,121.5369484,31.2691367,0.257618924
24213,121.5373832,31.26943066,0.190290799
24214,121.5378207,31.26972068,0.055373264
24215,121.5366357,31.26813747,0.028915798
24216,121.5370759,31.26785094,0.176403646
24217,121.5374603,31.26749562,0.106565104
24218,121.5378365,31.26713023,0.049928819
24219,121.5347547,31.27078389,0.125482639
24220,121.5342326,31.27075525,0.320753472
24221,121.5335895,31.27135202,0.320118055
24222,121.5323512,31.27106761,0.32415625
24223,121.5323647,31.27154492,0.337324652
24224,121.5329254,31.27135595,0.369650174
24225,121.533051,31.27134594,0.415489583
24226,121.5329348,31.27086086,0.35406684
24227,121.5337618,31.27191926,0.211842015
24228,121.5339836,31.27046024,0.299667539
24229,121.5348042,31.27037813,0.245669271
24230,121.5352233,31.27069438,0.140532118
24231,121.5342572,31.27153489,0.226301215
24232,121.5351544,31.27146904,0.027881945
24233,121.5349608,31.27199248,0.089235244
24234,121.5370092,31.27130881,0.199840274
24235,121.5361711,31.27134261,0.037486979
24236,121.5357481,31.27103582,0.036250868
24237,121.5370119,31.27196828,0.182658855
24238,121.5374514,31.27225154,0.142233507
24239,121.5378992,31.27251735,0.124112848
24240,121.5368755,31.27103333,0.094270834
24241,121.5374481,31.27016377,0.027929691
24242,121.5377967,31.26977205,0.237624114
24243,121.5418702,31.26902578,0.250532986
24244,121.5423047,31.2687709,0.33777691
24245,121.5412109,31.26917186,0.133730903
24246,121.5407503,31.26892015,0.098646701
24247,121.5402934,31.26866266,0.092145854
24248,121.5398747,31.26835324,0.026700474
24249,121.5394639,31.2680301,0.206927952
24250,121.5390379,31.26772834,0.053235243
24251,121.5385716,31.26749253,0.004317709
24252,121.538207,31.26713009,0.014984375
24253,121.5420389,31.27229246,0.207730903
24254,121.5428545,31.27236619,0.266585069
24255,121.5433256,31.27213232,0.206766493
24256,121.5437898,31.27188973,0.227388889
24257,121.5420733,31.26976383,0.134504354
24258,121.5424943,31.27007531,0.215865455
24259,121.5428478,31.27046029,0.159741319
24260,121.543168,31.27087591,0.183237847
24261,121.543497,31.27128389,0.162646701
24262,121.543841,31.27167177,0.114790799
24264,121.5375589,31.2709069,0.097217882
24265,121.5385705,31.2713226,0.21206684
24266,121.5393675,31.27186502,0.24729948
24267,121.5398868,31.27181572,0.223272569
24268,121.5404109,31.27183745,0.241902778
24269,121.5408822,31.27206929,0.250528646
24270,121.5413985,31.27211677,0.285328125
24271,121.5386196,31.27213251,0.376974826
24272,121.539095,31.2715655,0.24729948
24273,121.5393697,31.27062986,0.143810764
24274,121.5389382,31.27033129,0.194372396
24275,121.5384632,31.27010634,0.057938368
24276,121.5402618,31.27118153,0.167148435
24277,121.5407012,31.27146916,0.235125869
24278,121.5410989,31.27180967,0.216492188
24279,121.5415575,31.27206535,0.206850694
24280,121.5402739,31.27065096,0.070705729
24281,121.5406659,31.27030363,0.169438369
24282,121.5410798,31.26998205,0.361365451
24283,121.5414548,31.26961653,0.199987
24284,121.5378358,31.27038517,0.346907118
24285,121.5430973,31.2681133,0.284966146
24286,121.5435223,31.26780383,0.32855816
24287,121.5439139,31.26745552,0.269027778
24288,121.5458511,31.26808033,0.195082465
24296,121.5450941,31.26815384,0.217653646
24297,121.544674,31.26784653,0.277535591
24298,121.5442871,31.26749384,0.287572048
24299,121.5459577,31.26874126,0.227646701
24300,121.5464052,31.26901406,0.232361111
24301,121.5468418,31.26930517,0.225354167
24302,121.547244,31.26963924,0.124726563
24303,121.547623,31.26999905,0.109203989
24304,121.5422912,31.26805905,0.096269097
24305,121.5419008,31.26771513,0.220942708
